lecturer_id,lecturer_name,faculty_code,faculty_name,scopus_author_id,latest_snapshot_month,publication_count_total,citation_count_total,h_index,publication_delta_month,citation_delta_month,api_status,notes
SCOPUS_57226529432,"dr. PERDANA ADITYA RAHMAN, Sp.P.D., K-R.",FK,FK,57226529432,2026-03,13,37,4,0,2,IMPORTED,
SCOPUS_57226568745,"Ir. EFFY YUSWITA, M.Si.",FP,FP,57226568745,2026-03,2,3,1,0,0,IMPORTED,
SCOPUS_57226571985,"Dr. NUR BALADINA, S.P., M.P.",FP,FP,57226571985,2026-03,3,8,2,0,0,IMPORTED,
SCOPUS_57226629968,"dr. HENRY NOORVERIANDI, M.Sc., Sp.Rad.",FK,,57226629968,2026-03,1,1,1,1,1,IMPORTED,
SCOPUS_57226646889,"Dr. UNITA WERDI RAHAJENG, S.Psi., M.Psi",FISIP,FISIP,57226646889,2026-03,4,23,3,0,1,IMPORTED,
SCOPUS_57226660406,"Dr. drg. DYAH NAWANG PALUPI PRATAMAWARI, M.Kes.",FKG,FKG,57226660406,2026-03,5,86,4,0,3,IMPORTED,
SCOPUS_57226745581,"Dr. YULIA AMIRUL FATA, S.T., M.Si.",FP,FP,57226745581,2026-03,13,42,5,0,2,IMPORTED,
SCOPUS_57226843200,"Prof. Dr. Ir. BUDI SETIAWAN, M.S.",FP,,57226843200,2025-12,13,115,6,1,3,IMPORTED,
SCOPUS_57226882503,"DITA RACHMAYANI, S.Psi., M.A.",FISIP,FISIP,57226882503,2026-03,4,23,2,0,2,IMPORTED,
SCOPUS_57236836900,"ANDI MASRIAH, S.Pi., M.Si.",FPIK,FPIK,57236836900,2026-03,5,11,2,0,1,IMPORTED,
SCOPUS_57249147600,"dr. NURUL HIDAYATI, M.Sc., Sp.D.L.P.",FK,FK,57249147600,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57250592000,"ANANDA INSAN FIRDAUSY, S.T., M.Sc., M.T., Ph.D.",FT,FT,57250592000,2026-03,6,10,2,0,0,IMPORTED,
SCOPUS_57252665200,"ANIESA SAMIRA BAFADHAL, S.A.B., M.AB.",FIA,FIA,57252665200,2026-03,14,21,3,1,4,IMPORTED,
SCOPUS_57260588200,"EDLYN KHUROTUL AINI, S.AB., M.BA., M.AB.",FIA,FIA,57260588200,2026-03,2,10,1,0,0,IMPORTED,
SCOPUS_57260807000,"FERINA NURLAILY, S.E., M.BA., M.AB.",FIA,FIA,57260807000,2026-03,1,10,1,0,0,IMPORTED,
SCOPUS_57260915900,"PRIANDHITA SUKOWIDYANTI ASMORO, S.E., MSA., Ak.",FIA,FIA,57260915900,2026-03,4,19,2,0,3,IMPORTED,
SCOPUS_57274216800,"dr. HERA DWI NOVITA, Sp M., Sp.M.",FK,FK,57274216800,2026-03,3,6,1,0,0,IMPORTED,
SCOPUS_57290086100,"ROSYIDA NUR BAYTI KHUSNA, S.T.P., M.P.H.",FV,FV,57290086100,2026-03,2,27,2,0,2,IMPORTED,
SCOPUS_57290247500,"Dr. INTAN RAHMAWATI, S.Psi., M.Si.",FISIP,FISIP,57290247500,2026-03,3,5,2,0,0,IMPORTED,
SCOPUS_57293012200,"Prof. Dr. SUKARMI, SH., M.Hum.",FH,FH,57293012200,2026-03,17,18,2,0,1,IMPORTED,
SCOPUS_57297488300,"MERGY GAYATRI, S.S.T., M.Sc.",FK,FK,57297488300,2026-03,8,22,2,0,1,IMPORTED,
SCOPUS_57297603900,"VI`IN AYU PERTIWI, S.P., M.P.",FP,FP,57297603900,2026-03,2,15,1,0,0,IMPORTED,
SCOPUS_57297604000,"Dr. SETIYO YULI HANDONO, S.P., M.BA., M.P.",FP,FP,57297604000,2026-03,5,20,2,0,0,IMPORTED,
SCOPUS_57301236700,"RIFQI RAHMAT HIDAYATULLAH, S.Hut., M.Si.",FP,FP,57301236700,2026-03,3,2,1,0,0,IMPORTED,
SCOPUS_57302148900,"dr. ATHAYA FEBRIANTYO PURNOMO, Sp.U.",FK,FK,57302148900,2026-03,32,133,7,0,2,IMPORTED,
SCOPUS_57310760200,"HERA SISCA PRASMITA, STP., M.Sc.",FTP,FTP,57310760200,2026-03,2,15,2,0,1,IMPORTED,
SCOPUS_57320983300,"Prof. Dr. MARYUNANI, SE., MS.",FEB,,57320983300,2025-12,1,0,0,0,0,IMPORTED,
SCOPUS_57325029100,"dr. M. LUQMAN FADLI, Sp.PA.",FK,FK,57325029100,2026-03,3,1,1,1,0,IMPORTED,
SCOPUS_57326599400,"WAHYU DINY SUJANNAH, M.Pd.",FIB,FIB,57326599400,2026-03,3,18,2,0,1,IMPORTED,
SCOPUS_57329848100,"ANDI REZA PERDANAKUSUMA, S.Kom., M.MT.",FILKOM,FILKOM,57329848100,2026-03,4,1,1,0,0,IMPORTED,
SCOPUS_57330218200,"AGUNG SETIA BUDI, S.T., M.Eng., M.T., Ph.D.",FILKOM,FILKOM,57330218200,2026-03,19,55,5,0,0,IMPORTED,
SCOPUS_57345205600,"Dr. Ir. AGUS DWI WICAKSONO, Lic.Rer.Reg.",FT,FT,57345205600,2026-03,36,104,5,0,0,IMPORTED,
SCOPUS_57351483500,"Prof. Dr. MUCHAMAD ALI SAFA`AT, S.H., M.H.",FH,FH,57351483500,2026-03,13,66,6,0,1,IMPORTED,
SCOPUS_57356861600,"YUNI WIDYAWATI, SPi., M.P.",FPIK,FPIK,57356861600,2026-03,3,18,1,0,0,IMPORTED,
SCOPUS_57360417100,"Dr. Ir. DARMAWAN OCKTO SUTJIPTO, M.Si.",FPIK,,57360417100,2025-12,5,16,2,0,1,IMPORTED,
SCOPUS_57360776600,"PUSVITA YUANA, SE., M.Sc.",FEB,FEB,57360776600,2026-03,2,2,1,0,1,IMPORTED,
SCOPUS_57360916900,"Dr. Drs. ISWAN NOOR, ME.",FEB,,57360916900,2025-12,5,5,1,1,4,IMPORTED,
SCOPUS_57364626600,"INDRI SUPRIANI, S.E., M.SEI.",FEB,FEB,57364626600,2026-03,13,234,6,1,14,IMPORTED,
SCOPUS_57374430300,"MEYLITA SARI, S.Si., M.Stat.",FMIPA,FMIPA,57374430300,2026-03,2,1,1,0,0,IMPORTED,
SCOPUS_57377100600,"DJOKO PRAMONO, S.T., M.Kom.",FILKOM,FILKOM,57377100600,2026-03,1,2,1,0,0,IMPORTED,
SCOPUS_57382688500,"NANANG A.S, S.M., M.M.",FV,FV,57382688500,2026-03,5,34,2,0,2,IMPORTED,
SCOPUS_57384584900,"Dr. dr. NUGRAHANTI PRASETYORINI, Sp.OG(K).",FK,FK,57384584900,2026-03,4,4,2,0,0,IMPORTED,
SCOPUS_57390300200,"Dr.Ir. AGUS TJAHJONO, MS.",FPIK,FPIK,57390300200,2026-03,5,31,3,0,1,IMPORTED,
SCOPUS_57397762700,"MUHAMMAD RIZKI PRATAMA, S.IAN., MPA.",FIA,FIA,57397762700,2026-03,2,3,1,0,1,IMPORTED,
SCOPUS_57407338600,"AJI PURBA TRAPSILA, S.E.I., M.E.I., Ph.D.",FEB,FEB,57407338600,2026-03,4,9,2,1,0,IMPORTED,
SCOPUS_57411839800,"Dr. Ir. AGUSTINA SHINTA HARTATI WAHYUNINGTYAS, M.P.",FP,FP,57411839800,2026-03,13,71,4,1,2,IMPORTED,
SCOPUS_57414526800,"Dr. SHINTA HADIYANTINA, S.H., M.H.",FH,FH,57414526800,2026-03,19,52,5,0,2,IMPORTED,
SCOPUS_57420266300,"TINA SRI PURWANTI, S.Pd., M.Pd., Ph.D.",FAPET,FAPET,57420266300,2026-03,13,56,3,0,4,IMPORTED,
SCOPUS_57420438500,"Prof. Dr. Ir. SYAFRIAL, M.S.",FP,FP,57420438500,2026-03,7,68,3,0,3,IMPORTED,
SCOPUS_57427090100,"dr. NEILA RAISA, Sp.S(K).",FK,FK,57427090100,2026-03,1,11,1,0,0,IMPORTED,
SCOPUS_57431093400,"dr. HENDY SETYO YUDHANTO, Sp.P.A.",FK,FK,57431093400,2026-03,7,23,3,0,2,IMPORTED,
SCOPUS_57433565400,"SYAHRIZA ALKOHIR ANGGORO, S.H., M.H.",FH,FH,57433565400,2026-03,5,35,4,0,1,IMPORTED,
SCOPUS_57443080900,"JUWITA RATNA DEWI, STP., M.P., Ph.D.",PASCA,Sekolah Pascasarjana,57443080900,2026-03,3,8,2,0,0,IMPORTED,
SCOPUS_57446489900,"FRANSISKA AYULISTYA SUSANTO, S.H., LLM.",FH,FH,57446489900,2026-03,10,19,3,0,1,IMPORTED,
SCOPUS_57469561200,"dr. DIAN SUKMA HANGGARA, Sp.PK., M.Biomed.",FK,FK,57469561200,2026-03,3,7,2,0,0,IMPORTED,
SCOPUS_57473891700,"Dr. NUNING WINARIS, S.Si., M.Sc.",FK,FK,57473891700,2026-03,9,149,5,1,5,IMPORTED,
SCOPUS_57477564500,"drg. Hari Aditya Nugroho, Sp.EM",FKG,FKG,57477564500,2026-03,1,13,1,0,0,IMPORTED,
SCOPUS_57478813500,"TANTRI REFA INDHIARTI, S.S., M.A.",FIB,FIB,57478813500,2026-03,1,20,1,0,1,IMPORTED,
SCOPUS_57481969100,"Dr. YUNITA MAIMUNAH, S.Pi., MSc.",FPIK,FPIK,57481969100,2026-03,15,110,7,0,0,IMPORTED,
SCOPUS_57495525400,"ABELA CHAIRUNISSA, M.Stat.",FMIPA,FMIPA,57495525400,2026-03,2,10,1,0,0,IMPORTED,
SCOPUS_57497598300,"Prof. Ir. BAMBANG SEMEDI, M.Sc., Ph.D.",FPIK,FPIK,57497598300,2026-03,38,189,7,0,3,IMPORTED,
SCOPUS_57503619500,"Dr. HUSNUL KHOTIMAH, S.Si., M.Kes.",FK,FK,57503619500,2026-03,93,344,8,1,14,IMPORTED,
SCOPUS_57516614200,"Dr. RIZKA AMALIA, S.K.Pm., M.Si.",FP,FP,57516614200,2026-03,6,107,4,0,1,IMPORTED,
SCOPUS_57519557100,"REZA SAFITRI, S.Sos., M.Si., Ph.D.",FISIP,FISIP,57519557100,2026-03,7,17,2,0,0,IMPORTED,
SCOPUS_57522907500,"WAHIDA KARTIKA SARI, S.Pi., M.Si",FPIK,FPIK,57522907500,2026-03,6,19,3,0,0,IMPORTED,
SCOPUS_57543032900,"Dr. AINUL HAYAT, S.Pd., M.Si.",FIA,FIA,57543032900,2026-03,11,134,6,0,9,IMPORTED,
SCOPUS_57548817300,"Ir. AGUS WAHYU WIDODO, S.T., M.Cs.",FILKOM,FILKOM,57548817300,2026-03,15,71,5,0,0,IMPORTED,
SCOPUS_57556961300,"LOLA AYU ISTIFIANI, S.Gz., M.S.",FIKES,FIKES,57556961300,2026-03,16,103,5,0,6,IMPORTED,
SCOPUS_57579985500,"AYU FURY PUSPITA, S.E., M.S.A., Ak.",FEB,FEB,57579985500,2026-03,4,22,2,0,1,IMPORTED,
SCOPUS_57581460600,"Dr. Ir. AGUS SUSILO, S.Pt., M.P., IPM.",FAPET,FAPET,57581460600,2026-03,51,111,6,1,2,IMPORTED,
SCOPUS_57604799700,"MENTARI PUSPA WARDANI, S.Pi., M.Si",FPIK,FPIK,57604799700,2026-03,6,19,2,1,0,IMPORTED,
SCOPUS_57645587000,"Ir. RINAWATI P. HANDAJANI, M.T.",FT,FT,57645587000,2026-03,2,69,2,0,0,IMPORTED,
SCOPUS_57647812000,"Ir. SUGENG PRAYITNO BUDIO, MS., IPU.",FT,,57647812000,2025-12,1,38,1,0,1,IMPORTED,
SCOPUS_57659140400,"ADINDA CHRISTINA, S.T., M. Ars.",FT,FT,57659140400,2026-03,4,4,1,0,0,IMPORTED,
SCOPUS_57669650900,"MAURISH SOFIE RAHMI BATITA, S.Pd.,M.Ed.",FILKOM,FILKOM,57669650900,2026-03,7,13,2,0,2,IMPORTED,
SCOPUS_57674163700,"ARDIAN INDRA BAYU, S.T., M.Eng.",FT,FT,57674163700,2026-03,4,28,2,1,1,IMPORTED,
SCOPUS_57687257500,"Dr. Drs. AGUNG YUNIARINTO, MS.",FEB,,57687257500,2025-12,6,16,3,0,0,IMPORTED,
SCOPUS_57698456200,"Prof. ANANG SUJOKO, S.Sos., M.Si., D.COMM.",FISIP,FISIP,57698456200,2026-03,8,15,3,0,0,IMPORTED,
SCOPUS_57709746500,"ATTABIK MUKHAMMAD AMRILLAH, SPi., M.Si.",FPIK,FPIK,57709746500,2026-03,10,46,4,0,0,IMPORTED,
SCOPUS_57713727300,"RIZKY ADITYA NUGRAHA, SE., M.Sc., Cert.DA.",FEB,FEB,57713727300,2026-03,3,18,1,0,1,IMPORTED,
SCOPUS_57716267800,"dr. TAUFIQ AGUS SISWAGAMA, Sp.An., KMN.",FK,FK,57716267800,2026-03,8,8,2,0,0,IMPORTED,
SCOPUS_57718399200,"Dr. ARIF YUSTIAN MAULANA NOOR, S.TP., M.Agr.",FP,FP,57718399200,2026-03,13,58,5,0,2,IMPORTED,
SCOPUS_57720536700,"IRENE NANY KUSUMAWARDANI, S.Hum., M.Li.",FIB,FIB,57720536700,2026-03,2,7,2,0,0,IMPORTED,
SCOPUS_57720576900,"Dr. DHIA AL UYUN, SH., MH.",FH,FH,57720576900,2026-03,6,33,3,0,1,IMPORTED,
SCOPUS_57733595900,"dr. DWIRETNO PANGASTUTI, M.Pd.Ked.",FK,FK,57733595900,2026-03,2,7,1,0,0,IMPORTED,
SCOPUS_57754348500,"Dr. EMY SUDARWATI, S.S., M.Pd.",FIB,FIB,57754348500,2026-03,5,16,3,0,3,IMPORTED,
SCOPUS_57758562900,"Prof. Ir. AGUNG SUGENG WIDODO, ST., MT., Ph.D.",FT,FT,57758562900,2026-03,34,140,5,0,4,IMPORTED,
SCOPUS_57759003200,"drg. MALIANAWATI FAUZIAH, S.KG., Sp.Perio.",FKG,FKG,57759003200,2026-03,5,7,2,0,0,IMPORTED,
SCOPUS_57761918400,"HIKMATUL ULA, S.H., M.Kn.",FH,FH,57761918400,2026-03,2,3,1,0,0,IMPORTED,
SCOPUS_57763062400,"Dr. ESTI JUNINING, S.Pd., M.Pd.",FIB,FIB,57763062400,2026-03,6,24,3,0,4,IMPORTED,
SCOPUS_57768778800,"Dr. DIDIK HARTONO, S.S., M.Pd.",FIB,FIB,57768778800,2026-03,3,12,2,0,1,IMPORTED,
SCOPUS_57769308800,"SOFIA NURYANTI, S.SI., M.A.",FISIP,FISIP,57769308800,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57769411700,"DIAN PUTRI PERMATASARI, S.Psi. M.Si.",FISIP,FISIP,57769411700,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_57777626900,"RIZQI BACHTIAR, S.AP., MPA.",FISIP,FISIP,57777626900,2026-03,7,18,2,0,0,IMPORTED,
SCOPUS_57777867600,"LANGGENG SETYONO, S.AB., M.A.B.",FIA,FIA,57777867600,2026-03,3,15,1,0,2,IMPORTED,
SCOPUS_57787653300,"drg. Ria Puspita Sari, Sp.KG",FKG,FKG,57787653300,2026-03,2,6,2,0,0,IMPORTED,
SCOPUS_57789543900,"YOHANA AVELIA SANDY, S.P., M.P., MSc.",FP,FP,57789543900,2026-03,2,3,1,0,0,IMPORTED,
SCOPUS_57790738400,"Dr. HENDI SUBANDI, S.E., M.A.",FEB,FEB,57790738400,2026-03,1,4,1,0,0,IMPORTED,
SCOPUS_57791159400,"dr. DESSIKA RAHMAWATI, M.Biomed., Sp.S(K).",FK,FK,57791159400,2026-03,3,0,0,0,0,IMPORTED,
SCOPUS_57791823400,"Dr. dr. MACHLUSIL HUSNA, Sp.S.",FK,FK,57791823400,2026-03,9,5,2,2,0,IMPORTED,
SCOPUS_57791973300,"Dr. DEWI CAHYANDARI, S.H., M.H.",FH,FH,57791973300,2026-03,10,32,4,0,1,IMPORTED,
SCOPUS_57792401100,"ARETA WIDYA KUSUMADEWI, S.E., M.S.A., CSP., CertDa.",FEB,FEB,57792401100,2026-03,2,4,1,0,0,IMPORTED,
SCOPUS_57809238900,"ISTIQOMAH WULANDARI, S.Pd., M.Ed.",FIB,FIB,57809238900,2026-03,2,8,2,0,0,IMPORTED,
SCOPUS_57815167900,"Dr. dr. ZAMRONI AFIF, Sp.S., M.Biomed., (K).",FK,FK,57815167900,2026-03,6,3,1,0,0,IMPORTED,
SCOPUS_57821458700,"dr. FRILYA RACHMA PUTRI, Sp.K.J(K).",FK,FK,57821458700,2026-03,1,8,1,0,0,IMPORTED,
SCOPUS_57824694500,"HEDER DJAMALUDIN, S.Pd., M.Si.",FPIK,FPIK,57824694500,2026-03,19,86,5,0,3,IMPORTED,
SCOPUS_57828575300,"Dr. SUMI LESTARI, S.Psi., M.Si.",FISIP,FISIP,57828575300,2026-03,2,36,2,0,0,IMPORTED,
SCOPUS_57838274700,"ISWAHYUNI, S.Pd., M.Pd.",FIB,FIB,57838274700,2026-03,2,14,2,0,0,IMPORTED,
SCOPUS_57848948000,"Prof. Dr. Ir. SUKARDI, MS.",FTP,FTP,57848948000,2026-03,29,210,8,0,7,IMPORTED,
SCOPUS_57849721800,"ANTOK WAHYU SEKTIONO, S.P., M.P.",FP,FP,57849721800,2026-03,3,8,2,0,1,IMPORTED,
SCOPUS_57858308800,"AKHMAD AMIRUDIN, S.AP., M.AP., Ph.D.",FIA,FIA,57858308800,2026-03,5,55,4,0,2,IMPORTED,
SCOPUS_57860286500,"Ir. EDY SANTOSO, S.Si., M.Kom.",FILKOM,FILKOM,57860286500,2026-03,10,11,2,0,1,IMPORTED,
SCOPUS_57863823800,"FEBRIANANDA FAIZAL, S.P., M.P.",FP,FP,57863823800,2026-03,5,7,2,0,0,IMPORTED,
SCOPUS_57878610900,"MUFATIKHATUL FARIKHAH, S.H., M.H.",FH,FH,57878610900,2026-03,3,12,2,0,2,IMPORTED,
SCOPUS_57879561600,"Prof. Dr. NURINI APRILIANDA, S.H., M.Hum.",FH,FH,57879561600,2026-03,11,33,4,1,1,IMPORTED,
SCOPUS_57882017700,"FARIDHA APRILIA, S.T., M.Eng.",FMIPA,FMIPA,57882017700,2026-03,11,37,3,0,0,IMPORTED,
SCOPUS_57886305500,"Drs. SUTRISNO, M.Si.",FMIPA,FMIPA,57886305500,2026-03,71,215,7,0,10,IMPORTED,
SCOPUS_57886465600,"MIK WANUL KHOSIIN, ST., M.T., M.Sc., Ph.D",FT,FT,57886465600,2026-03,4,4,1,0,0,IMPORTED,
SCOPUS_57892815800,"YUYUN AGUS RIANI, S.Pd., M.Sc., Ph.D.",FISIP,FISIP,57892815800,2026-03,2,10,2,0,1,IMPORTED,
SCOPUS_57898682000,"JOKO PILIANTO, SP. M.Agr.",FP,FP,57898682000,2026-03,2,21,1,0,0,IMPORTED,
SCOPUS_57915732900,"Dr. MUHTAR HABODDIN, S.I.P., M.A.",FISIP,FISIP,57915732900,2026-03,1,3,1,0,0,IMPORTED,
SCOPUS_57918311100,"DESY ARISANDI, S.Pi., M.Si.",FPIK,FPIK,57918311100,2026-03,5,5,1,1,1,IMPORTED,
SCOPUS_57918735900,"Dr. Ns. RINIK EKO KAPTI, S.Kep., M.Kep.",FIKES,FIKES,57918735900,2026-03,12,26,3,0,0,IMPORTED,
SCOPUS_57924329800,"FITRI CANDRA WARDANA, S.E., M.Acc., Ph.D.",PASCA,Sekolah Pascasarjana,57924329800,2026-03,7,21,3,0,0,IMPORTED,
SCOPUS_57924977000,"WAHYU HANDAYANI, S.Pi., M.P., M.BA.",FPIK,FPIK,57924977000,2026-03,1,21,1,0,0,IMPORTED,
SCOPUS_57927114200,"IIS NUR RODLIYAH, S.Pd., M.Ed. Ph.D.",FIB,FIB,57927114200,2026-03,1,18,1,0,0,IMPORTED,
SCOPUS_57941976800,"Ir. WAHJU ADI PRIJONO, MT.",FT,,57941976800,2025-12,2,3,1,0,0,IMPORTED,
SCOPUS_57944245200,"AMELIA AYU PARAMITHA, S.H., M.H.",FH,FH,57944245200,2026-03,4,3,1,0,0,IMPORTED,
SCOPUS_57951014500,"SITI KHOLIFAH, M.Si., S.Sos., Ph.D.",FISIP,FISIP,57951014500,2026-03,2,3,1,0,0,IMPORTED,
SCOPUS_57959522000,"ASWATY NUR, S.Si., M.Kes.",FK,FK,57959522000,2026-03,1,3,1,0,0,IMPORTED,
SCOPUS_57959536100,"ADELIA SHABRINA PRAMEKA, S.E., M.B.A., M.M.",FEB,FEB,57959536100,2026-03,5,11,2,0,0,IMPORTED,
SCOPUS_57986073000,"dr. AURICK YUDHA NAGARA, Sp.EM., KPEC.",FK,FK,57986073000,2026-03,2,1,1,0,0,IMPORTED,
SCOPUS_57986185800,"drg. LALITA EL MILLA, M.Si.",FKG,FKG,57986185800,2026-03,3,5,1,0,1,IMPORTED,
SCOPUS_57987868500,"Ns. NURONA AZIZAH, S.Kep., M.Biomed.",FIKES,FIKES,57987868500,2026-03,8,24,3,0,0,IMPORTED,
SCOPUS_57996444600,"Dr. JULIANANDA, ST., M.Sc.",FT,FT,57996444600,2026-03,4,20,2,0,0,IMPORTED,
SCOPUS_58001204600,"ANIF MUKAROMAH WATI, S.Pt., M.Pt., M.Sc.",FAPET,FAPET,58001204600,2026-03,5,3,1,1,0,IMPORTED,
SCOPUS_58002081200,"MAS AYU AMBAYOEN, S.P., M.Si.",FP,FP,58002081200,2026-03,3,6,2,0,0,IMPORTED,
SCOPUS_58002333900,"DEWI ANGGRAENI, S.Si., M.Si.",FMIPA,FMIPA,58002333900,2026-03,12,19,2,0,0,IMPORTED,
SCOPUS_58017752000,"FEBRIYANI EKA SUPRIATIN, M.Si., S.Si.",FPIK,FPIK,58017752000,2026-03,3,9,2,0,2,IMPORTED,
SCOPUS_58021633600,"ABRAHAM MOHAMMAD RIDJAL, S.T., M.T.",FT,FT,58021633600,2026-03,1,4,1,0,0,IMPORTED,
SCOPUS_58037865900,"RANITYA GANINDHA, S.H., M.H.",FH,FH,58037865900,2026-03,6,22,3,0,2,IMPORTED,
SCOPUS_58039494400,"Dr. ROSALITA RACHMA AGUSTI, S.E., MSA., Ak.",FIA,FIA,58039494400,2026-03,5,28,1,0,2,IMPORTED,
SCOPUS_58045617700,"MILDA ISTIQOMAH, S.H., MTCP., Ph.D.",FH,FH,58045617700,2026-03,12,8,2,0,1,IMPORTED,
SCOPUS_58068042600,"dr. ANIN INDRIANI, Sp.OG.",FK,FK,58068042600,2026-03,4,0,0,0,0,IMPORTED,
SCOPUS_58069001600,"dr. R. A. ROSE KHASANA DEWI, Sp.PA.",FK,FK,58069001600,2026-03,4,2,1,0,1,IMPORTED,
SCOPUS_58069484100,"I GEDE EKO PUTRA SRI SENTANU, S.AP., M.AP., Ph.D.",FIA,FIA,58069484100,2026-03,8,26,1,1,3,IMPORTED,
SCOPUS_58074544500,"ALMIRA SYAWLI, S.Kom., M.Kom.",FPIK,FPIK,58074544500,2026-03,3,4,2,0,0,IMPORTED,
SCOPUS_58074992000,"Dr. RACHMAN HARTONO, S.P., M.P.",FP,FP,58074992000,2026-03,11,34,4,0,0,IMPORTED,
SCOPUS_58075716400,"SUPRIYADI, S.Pi., MP.",FPIK,FPIK,58075716400,2026-03,9,68,2,0,4,IMPORTED,
SCOPUS_58079341900,"Dr. DHANNY SEPTIMAWAN SUTOPO, S.Sos., M.Si.",FISIP,FISIP,58079341900,2026-03,1,0,0,0,0,IMPORTED,
SCOPUS_58087156200,"KARTIKA EKA SARI, ST., MT.",FT,FT,58087156200,2026-03,14,24,3,0,0,IMPORTED,
SCOPUS_58088721400,"dr. HANGGIA PRIMADITA, M.Kes., Sp.An., FCC.",FK,FK,58088721400,2026-03,1,0,0,0,0,IMPORTED,
SCOPUS_58088846300,"Dr. Drs. EDY YULIANTO, M.P.",FIA,FIA,58088846300,2026-03,18,87,5,0,7,IMPORTED,
SCOPUS_58090435600,"ALIA FIBRIANINGTYAS, S.P., M.P.",FP,FP,58090435600,2026-03,5,9,2,0,0,IMPORTED,
SCOPUS_58090458000,"Bdn. DIAN KUSUMANINGTYAS, S.Si.T., M.Keb.",FK,FK,58090458000,2026-03,16,66,4,0,0,IMPORTED,
SCOPUS_58092404000,"drg. Dorisna Prijaryanti, Sp.PM",FKG,FKG,58092404000,2026-03,1,1,1,0,0,IMPORTED,
SCOPUS_58092415700,"drg. AMALIYAH NUR IRIANTI, Md.Sc., Sp.KGA.",FKG,FKG,58092415700,2026-03,3,4,1,0,0,IMPORTED,
SCOPUS_58097064200,"AUNUR ROFIQ MULYARTO, STP., M.Sc.",FTP,FTP,58097064200,2026-03,8,40,3,0,0,IMPORTED,
SCOPUS_58099552900,"FITRIANA PUSPITA DEWI, S.S., M.Si., Ph.D.",FIB,FIB,58099552900,2026-03,1,0,0,0,0,IMPORTED,
SCOPUS_58101532200,"PUTRI GAYATRI, S.Pd., M.Pd., Ph.D.",FP,FP,58101532200,2026-03,3,15,1,0,1,IMPORTED,
SCOPUS_58106501100,"FRANCISCA GAYUH UTAMI DEWI, ST., MT.",FT,FT,58106501100,2026-03,4,41,2,0,1,IMPORTED,
SCOPUS_58110764600,"Prof. AFIFAH KUSUMADARA, SH., LL.M., SJD.",FH,FH,58110764600,2026-03,10,25,3,0,0,IMPORTED,
SCOPUS_58115295900,"Dr. FAHRIYAH, SP., M.Si.",FP,FP,58115295900,2026-03,4,14,2,0,0,IMPORTED,
SCOPUS_58125467700,"THOYYIBATUS SARIRAH, S.Psi., M.Si.",FISIP,FISIP,58125467700,2026-03,4,9,2,0,1,IMPORTED,
SCOPUS_58126221800,"IKA FITRIA, S.Psi., M.Psi.",FISIP,FISIP,58126221800,2026-03,1,0,0,0,0,IMPORTED,
SCOPUS_58127401300,"NURAINI DESTY NURMASARI, M.Sc.",FEB,FEB,58127401300,2026-03,5,12,2,0,3,IMPORTED,
SCOPUS_58147360300,MUHAMMAD FAJRUL ISLAM F,FEB,,58147360300,2025-12,4,21,1,0,0,IMPORTED,
SCOPUS_58153693300,"Ns. DEWI PURNAMA SARI, S.Kep., M.Kep., Sp.Kep.M.B.",FIKES,FIKES,58153693300,2026-03,2,1,1,1,0,IMPORTED,
SCOPUS_58165089800,"Prof. Dr.Sc. ASEP AWALUDIN PRIHANTO, S.Pi., M.P.",FPIK,FPIK,58165089800,2026-03,95,695,15,0,19,IMPORTED,
SCOPUS_58168892600,"Dr. HANIF NUR WIDHIYANTI, S.H., M.Hum.",FH,FH,58168892600,2026-03,7,6,2,0,0,IMPORTED,
SCOPUS_58173881600,"Dr. drg. DIAH, Sp.Perio.",FKG,FKG,58173881600,2026-03,8,6,1,0,1,IMPORTED,
SCOPUS_58175782900,"RIZKI YUDHI DEWANTARA, S.Sos., M.AP.",FIA,,58175782900,2026-03,2,8,1,2,8,IMPORTED,
SCOPUS_58176245100,"DEVI FARAH AZIZAH, S.Sos., M.AB.",FIA,FIA,58176245100,2026-03,3,16,5,0,0,IMPORTED,
SCOPUS_58176547900,"Dr. MOHAMAD KHOIRU RUSYDI, S.E., M.Ak., Ak.",FEB,FEB,58176547900,2026-03,11,48,4,0,11,IMPORTED,
SCOPUS_58180183200,"Dr. drg. MERLYA, ,MMRS.",FKG,FKG,58180183200,2026-03,1,4,1,0,0,IMPORTED,
SCOPUS_58183827100,"HARIADI DARMAWAN, S.Pt., MP., Ph.D.",FAPET,,58183827100,2026-03,1,13,1,1,13,IMPORTED,
SCOPUS_58186944600,"Dr. IWAN NURHADI, S.Sos., M.Si.",FISIP,FISIP,58186944600,2026-03,6,3,1,1,0,IMPORTED,
SCOPUS_58194888400,"RILA ANGGRAENI, S.E., M.M.",FEB,,58194888400,2026-03,1,3,1,1,3,IMPORTED,
SCOPUS_58195284600,"ARIF BUDI PRASETYA, S.I.Kom., M.I.Kom.",FISIP,FISIP,58195284600,2026-03,2,6,1,0,1,IMPORTED,
SCOPUS_58195429800,"NUFIAN SUSANTI FEBRIANI, S.I.Kom., M.I.Kom",FISIP,FISIP,58195429800,2026-03,1,5,1,0,0,IMPORTED,
